Timestamp,Open,High,Low,Close.Volume
1473013651,616.0900,616.5000,613.8000,614.7500,226.7775
1473017251,614.7500,615.9900,614.0400,615.0100,195.0237
1473020851,615.0100,615.2600,608.5800,610.0000,256.4996
1473024480,610.0000,613.4300,609.4700,611.8600,173.4631
1473028081,611.8600,612.0100,609.0400,611.3300,175.3459
1473031710,611.3300,611.9200,611.1900,611.8400,141.8094
1473035311,611.8400,611.9900,609.4600,609.5600,155.4656
1473038911,609.5600,609.9600,609.2500,609.8500,98.5416
1473042540,609.8500,609.9900,609.0300,609.5500,102.9199
1473046141,609.5500,609.9900,609.1600,609.9700,82.8308
1473049741,609.9700,609.9900,609.0700,609.8900,92.9527
1473053370,609.8900,609.9900,609.1700,609.7100,96.3434
1473056971,609.7100,609.9300,609.5800,609.6400,73.4046
1473060571,609.6400,609.9300,609.0800,609.4500,70.9668
1473064201,609.4500,609.6200,609.1600,609.4500,58.1171
1473067801,609.4500,609.6200,607.8400,607.8400,115.2123
1473071431,607.8400,607.8400,604.8500,605.1500,119.4241
1473075031,605.1500,605.3700,604.7000,604.7000,62.9627
1473078631,604.7000,604.7800,601.6300,603.4000,166.5001
1473082231,603.4000,605.3900,602.0600,605.0000,213.2417
1473085832,605.0000,605.5600,603.3700,605.0900,96.3015
1473089433,605.0900,607.2300,605.0900,607.0800,126.5042
1473093061,607.0800,607.0800,604.0100,604.7900,207.0452
1473096690,604.7900,606.8100,604.7900,606.7800,125.1962
1473100291,606.7800,607.4200,605.4000,605.8900,150.2851
1473103891,605.8900,607.3300,605.4500,606.7900,150.5592
1473107523,606.7900,607.8700,606.3800,607.3800,132.4568
1473111150,607.3800,608.9600,607.1900,608.0000,138.8395
1473114751,608.0000,608.9900,607.3200,608.9900,150.0711
1473118353,608.9900,608.9900,605.0600,606.3400,216.6562
1473121980,606.3400,607.4400,605.4700,607.3200,136.9903
1473125581,607.3200,609.4100,606.8500,608.0800,176.1402
1473129181,608.0800,608.1800,605.6000,607.0700,216.3963
1473132781,607.0700,607.2200,605.9000,606.4300,128.4216
1473136381,606.4300,606.9200,605.9500,606.6000,96.5922
1473139982,606.6000,607.1300,606.2300,607.0700,81.4572
1473143611,607.0700,607.0700,606.3600,606.4700,54.1560
1473147271,606.4700,607.6800,606.4100,607.5000,63.9466
1473150901,607.5000,609.8100,607.5000,607.9500,167.7806
1473154531,607.9500,608.0100,606.8400,607.0400,70.6080
1473158132,607.0400,607.3300,605.9000,606.4000,116.2468
1473161744,606.4000,607.0500,605.9000,606.7300,104.1110
1473165391,606.7300,609.9900,606.7100,609.8400,141.8474
1473168991,609.8400,609.9900,609.7100,609.9900,217.1292
1473172621,609.9900,610.5000,609.5600,610.4900,210.8983
1473176246,610.4900,611.9900,610.0800,611.9700,276.6378
1473179851,611.9700,611.9900,607.6900,608.0500,264.0395
1473183451,608.0500,609.6200,608.0500,608.8900,218.5598
1473187080,608.8900,609.9900,608.1600,609.9200,219.9642
1473190681,609.9200,611.7000,609.9100,611.5800,287.9862
1473194281,611.5800,611.9900,608.0100,611.9800,417.1839
1473197881,611.9800,612.8000,610.9000,612.0900,230.2601
1473201481,612.0900,612.1900,611.8500,612.1600,137.0837
1473205081,612.1600,612.7000,611.3200,612.7000,163.9971
1473208710,612.7000,612.9900,611.4700,611.8300,163.8411
1473212311,611.8300,613.2500,610.9500,613.0500,160.9497
1473215912,613.0500,613.9900,612.7800,613.0000,350.5967
1473219540,613.0000,613.9900,612.7300,612.8800,165.7371
1473223142,612.8800,613.0500,611.9000,612.1700,153.6065
1473226771,612.1700,612.2000,611.2500,612.0000,127.1122
1473230401,612.0000,612.0500,610.0100,610.5900,143.0483
1473234001,610.5900,610.9800,610.3900,610.8900,96.1920
1473237601,610.8900,610.8900,610.2000,610.7200,51.7929
1473241201,610.7200,611.4100,609.9000,610.1300,113.1183
1473244828,610.1300,610.6500,609.2100,609.8100,112.6101
1473248431,609.8100,613.2500,609.4900,612.4700,203.0898
1473252031,612.4700,613.9900,612.4600,613.5600,86.3874
1473255631,613.5600,614.8900,613.4500,614.4700,240.2110
1473259231,614.4700,614.8700,613.0000,613.7800,174.6777
1473262837,613.7800,614.5100,613.3500,614.3900,144.2908
1473266461,614.3900,614.9900,613.1900,614.2700,198.7618
1473270061,614.2700,615.6000,614.2600,615.5900,224.0102
1473273661,615.5900,618.5300,615.0000,615.5700,504.3935
1473277261,615.5700,615.9800,614.6100,615.4300,215.6864
1473280861,615.4300,615.5000,614.0000,615.5000,193.8389
1473284461,615.5000,615.5000,613.5000,615.0300,254.3014
1473288061,615.0300,615.5000,613.7200,614.8500,223.6208
1473291661,614.8500,615.5000,613.2600,615.4800,343.0432
1473295261,615.4800,615.5000,614.1000,615.0700,183.2699
1473298861,615.0700,615.5000,614.6300,615.3800,154.0672
1473302461,615.3800,615.5000,614.1600,615.4000,181.9147
1473306061,615.4000,615.9900,615.0900,615.6900,127.0644
1473309661,615.6900,615.9900,615.2400,615.9800,177.4451
1473313261,615.9800,616.1000,615.8100,616.1000,68.2293
1473316861,616.1000,616.1000,613.4300,614.5900,192.4878
1473320520,614.5900,615.6600,614.5900,615.4300,48.0436
1473324121,615.4300,623.7000,615.3700,623.7000,425.1154
1473327751,623.7000,627.1600,623.1200,626.7300,251.9899
1473331351,626.7300,627.5000,625.5000,627.4400,177.7777
1473334976,627.4400,629.2000,627.1000,628.0000,246.8342
1473338581,628.0000,631.3000,628.0000,629.6800,316.7794
1473342181,629.6800,630.0100,627.8000,628.8800,310.0327
1473345810,628.8800,629.1300,628.0000,628.2400,227.2456
1473349411,628.2400,628.9900,627.3000,628.7500,287.6305
1473353011,628.7500,628.8000,626.3100,627.5100,259.6313
1473356641,627.5100,628.9900,622.5600,624.1400,335.4499
1473360243,624.1400,625.9100,623.4600,625.8000,244.7538
1473363873,625.8000,626.8700,624.7500,626.5100,199.5943
1473367501,626.5100,626.7400,625.5900,626.7100,239.8861
1473371103,626.7100,627.9400,626.7000,627.6600,176.2299
1473374730,627.6600,627.8700,626.0000,627.4200,208.3288
1473378331,627.4200,629.1200,627.4100,628.3800,245.0815
1473381933,628.3800,628.5500,627.5100,628.5300,177.6815
1473385553,628.5300,628.6900,627.8000,628.0100,178.4236
1473389161,628.0100,628.1100,626.3000,627.3800,167.7987
1473392761,627.3800,627.7900,626.0200,626.1900,121.3050
1473396362,626.1900,626.4300,624.5400,626.1800,171.9763
1473399982,626.1800,627.0700,624.5900,625.2900,142.6032
1473403591,625.2900,625.9700,622.0000,622.0100,246.7274
1473407221,622.0100,622.0600,620.3000,620.9400,275.4384
1473410821,620.9400,623.5400,620.8600,622.6600,80.0919
1473414421,622.6600,622.7900,622.2700,622.7500,53.3836
1473418021,622.7500,622.8000,621.3200,621.7300,142.7605
1473421621,621.7300,621.7400,620.3000,620.7900,82.4227
1473425221,620.7900,622.5800,620.5700,622.3300,106.7020
1473428851,622.3300,622.4700,621.0000,621.6600,287.6521
1473432451,621.6600,621.9300,620.1700,621.5700,218.6871
1473436051,621.5700,622.0000,620.7300,621.9900,153.1969
1473439651,621.9900,622.0000,620.4600,621.1200,209.0467
1473443251,621.1200,621.8400,619.3100,620.1500,330.7454
1473446851,620.1500,620.3800,618.3200,619.3000,245.6759
1473450451,619.3000,620.0000,618.8600,620.0000,126.2916
1473454052,620.0000,623.5700,619.6600,622.0300,365.2215
1473457681,622.0300,622.7500,618.2500,622.3000,323.0156
1473461281,622.3000,622.8500,621.1600,622.5000,181.8787
1473464881,622.5000,622.7700,621.6000,622.5000,125.2845
1473468510,622.5000,622.8100,621.4700,622.6400,152.7641
1473472141,622.6400,622.6400,620.5900,622.2600,181.1245
1473475741,622.2600,622.4000,621.2600,622.2600,144.3981
1473479341,622.2600,622.2800,621.1100,621.6400,85.7114
1473482941,621.6400,622.2800,621.2700,621.8200,100.7257
1473486541,621.8200,622.3100,621.3200,621.8500,92.0401
1473490171,621.8500,622.3100,621.7700,621.9400,69.0594
1473493771,621.9400,622.3100,621.7800,622.3100,71.6014
1473497371,622.3100,622.8300,622.3000,622.8300,52.0650
1473501001,622.8300,623.4700,622.6000,623.2800,59.9209
1473504601,623.2800,624.1200,623.2700,623.9400,24.7546
1473508201,623.9400,623.9900,623.6600,623.7600,32.4680
1473511801,623.7600,623.8700,623.1700,623.4800,79.8350
1473515431,623.4800,624.8900,623.4300,624.8900,169.3969
1473519031,624.8900,624.8900,621.4400,623.3900,196.8187
1473522631,623.3900,623.9100,621.0500,622.4500,210.0811
1473526260,622.4500,623.7100,621.1100,623.7100,107.7831
1473529861,623.7100,624.8900,623.5100,624.6800,94.1022
1473533461,624.6800,624.7300,624.1600,624.6900,103.7019
1473537091,624.6900,624.8500,624.1400,624.6800,104.8043
1473540697,624.6800,625.8900,624.6700,625.5900,203.4165
1473544300,625.5900,626.5400,625.1200,625.8300,154.5318
1473547922,625.8300,625.8300,624.7100,625.2900,115.0044
1473551551,625.2900,625.6100,623.0600,623.7500,213.4285
1473555151,623.7500,624.2800,623.3600,623.8800,92.1174
1473558751,623.8800,624.5700,623.6400,623.8000,151.1242
1473562351,623.8000,624.0900,623.2100,623.8500,128.7089
1473565951,623.8500,623.9400,623.2000,623.8400,76.0649
1473569587,623.8400,624.2100,621.4000,622.6500,149.2934
1473573211,622.6500,623.5800,622.0700,622.5200,84.5179
1473576811,622.5200,623.4400,622.1000,623.4300,75.1091
1473580411,623.4300,624.7100,623.0000,624.0400,56.0571
1473584011,624.0400,624.2000,623.1400,623.1400,42.5774
1473587641,623.1400,623.1400,622.7900,622.8500,42.3534
1473591300,622.8500,625.9500,622.8300,625.5600,117.6447
1473594901,625.5600,625.5700,624.7100,625.4500,40.1932
1473598502,625.4500,625.5500,625.2100,625.5300,66.9141
1473602131,625.5300,626.4800,625.5300,626.1200,139.2877
1473605731,626.1200,626.4700,625.7500,625.9800,59.2326
1473609331,625.9800,626.1700,625.1000,625.5900,94.3302
1473612949,625.5900,626.0300,624.9000,625.6500,159.5501
1473616564,625.6500,625.6600,623.5800,625.2800,168.4482
1473620191,625.2800,630.0000,625.2000,630.0000,404.5523
1473623791,630.0000,630.1100,591.8000,607.2300,1005.7072
1473627421,607.2300,607.2300,599.3100,602.7900,535.8946
1473631021,602.7900,606.8800,601.2400,606.8800,263.9959
1473634621,606.8800,607.9500,604.9200,607.4400,174.8272
1473638221,607.4400,607.8600,606.2000,607.8600,175.4934
1473641821,607.8600,608.1000,607.7000,608.1000,113.5817
1473645421,608.1000,608.7400,607.7000,608.4900,144.8632
1473649021,608.4900,609.4500,608.1100,609.0000,166.7291
1473652621,609.0000,609.0000,607.7100,608.5300,155.1341
1473656221,608.5300,608.9900,607.7500,608.8500,152.5808
1473659823,608.8500,608.9100,608.8500,608.8900,143.5099
1473663451,608.8900,608.9100,608.6400,608.7800,93.0099
1473667081,608.7800,608.8200,608.0300,608.1700,86.4577
1473670681,608.1700,608.4300,607.7000,607.8100,59.1799
1473674281,607.8100,607.8200,605.8700,606.0300,84.3106
1473677881,606.0300,606.2000,604.0000,605.4900,120.2958
1473681481,605.4900,606.2000,605.3000,606.1500,112.5076
1473685110,606.1500,606.2000,605.4400,606.2000,124.0184
1473688711,606.2000,606.9300,605.8600,606.4100,141.3159
1473692311,606.4100,607.1600,606.0000,606.0400,149.4404
1473695911,606.0400,606.9900,605.6100,606.4600,192.0022
1473699511,606.4600,606.6900,603.0000,605.3300,418.6881
1473703113,605.3300,606.4400,605.1900,606.0300,218.7761
1473706741,606.0300,606.7500,604.7900,606.1400,242.4017
1473710341,606.1400,607.3000,604.7400,605.5800,301.6099
1473713941,605.5800,607.2900,604.7200,607.1600,177.2717
1473717541,607.1600,607.3400,605.6500,606.2500,182.6349
1473721141,606.2500,607.3400,605.8400,606.9000,229.7878
1473724741,606.9000,607.4800,606.0100,607.1200,167.7011
1473728341,607.1200,607.4600,606.1400,606.9000,182.1480
1473731941,606.9000,608.9900,606.5700,608.8900,201.5582
1473735541,608.8900,608.9900,607.2200,608.9100,187.7756
1473739170,608.9100,608.9900,607.9800,608.4800,247.0394
1473742771,608.4800,608.9000,608.3000,608.5300,113.7196
1473746387,608.5300,608.5400,607.8700,608.1400,170.5036
1473750031,608.1400,608.3300,607.4300,608.0800,69.8410
1473753631,608.0800,608.1500,607.1300,607.2500,57.2491
1473757231,607.2500,607.6900,607.1100,607.4100,45.4831
1473760861,607.4100,607.8800,607.1500,607.7900,60.1453
1473764461,607.7900,607.8900,606.0600,607.7100,120.3665
1473768061,607.7100,608.0000,606.4700,608.0000,88.9218
1473771662,608.0000,608.8400,607.3700,608.8400,144.9676
1473775291,608.8400,608.9900,608.6400,608.9500,137.4711
1473778891,608.9500,609.1000,608.7400,608.9700,181.9895
1473782491,608.9700,609.0300,607.1300,607.8200,140.7860
1473786091,607.8200,607.8300,605.7100,606.4900,317.7336
1473789691,606.4900,606.9100,605.1600,606.6700,222.6045
1473793291,606.6700,608.9900,605.5600,608.8300,189.9282
1473796893,608.8300,609.8700,608.3300,608.5800,203.2913
1473800514,608.5800,609.5400,607.6100,609.0500,223.0188
1473804121,609.0500,609.9900,608.5600,609.4900,250.9985
1473807721,609.4900,609.6500,606.0500,608.4800,178.9244
1473811321,608.4800,609.1000,607.3800,608.4300,179.9350
1473814921,608.4300,609.1000,608.0000,608.7500,158.8354
1473818521,608.7500,609.1000,608.5000,608.5900,168.7884
1473823049,608.5900,609.1000,608.5100,609.0500,84.9745
1473826651,609.0500,609.3400,608.5700,609.3400,99.2652
1473830283,609.3400,609.3500,608.9500,609.1200,109.5188
1473833884,609.1200,609.4300,608.5500,609.0400,73.5482
1473837490,609.0400,609.2200,608.3100,608.7400,70.7922
1473841141,608.7400,609.3900,608.6000,609.0100,49.3226
1473844741,609.0100,609.3800,608.6600,609.0900,53.5026
1473848342,609.0900,609.8800,608.5800,609.6500,62.2782
1473851970,609.6500,609.9900,609.3900,609.7700,53.8059
1473855570,609.7700,609.9900,609.0000,609.3800,102.4410
1473859171,609.3800,610.0600,609.1300,610.0600,134.9120
1473862771,610.0600,611.0000,610.0000,610.9900,202.2955
1473866372,610.9900,611.9900,610.0500,610.9800,256.8267
1473870001,610.9800,611.3100,610.3000,610.9300,196.1129
1473873614,610.9300,611.6700,609.5200,610.2200,240.3668
1473877230,610.2200,611.1300,609.0100,609.8900,389.8053
1473880831,609.8900,610.3800,608.2500,610.0700,276.6445
1473884431,610.0700,610.1200,608.9300,609.7300,176.0269
1473888061,609.7300,609.9900,609.1600,609.7700,270.4015
1473891661,609.7700,609.9900,609.1000,609.8800,228.1432
1473895261,609.8800,609.8900,608.6800,608.9400,180.9538
1473898890,608.9400,609.0000,608.4300,608.6800,104.9191
1473902491,608.6800,608.6900,608.1200,608.6000,155.0056
1473906091,608.6000,609.0000,608.4400,608.8400,131.1988
1473909691,608.8400,608.9200,607.3800,607.4900,142.8370
1473913310,607.4900,608.1800,607.1900,608.0000,130.4501
1473916921,608.0000,608.3800,607.4400,608.2500,122.2163
1473920550,608.2500,608.7000,608.2400,608.5600,98.6680
1473924164,608.5600,608.6200,607.1000,607.7500,131.9813
1473927811,607.7500,608.3900,607.7500,608.3900,35.8834
1473931441,608.3900,608.6600,608.3700,608.6200,49.1144
1473935041,608.6200,608.6600,608.3400,608.6200,49.1945
1473938670,608.6200,608.6600,608.0800,608.6600,78.1461
1473942271,608.6600,608.7400,608.3600,608.7300,72.3833
1473945871,608.7300,609.3900,608.5000,609.1400,144.6204
1473949472,609.1400,609.3900,609.0000,609.3800,158.1569
1473953101,609.3800,609.4800,609.0000,609.4800,166.0351
1473956701,609.4800,609.4900,608.1100,608.3100,275.5121
1473960302,608.3100,608.5300,603.8500,606.8800,515.8717
1473963932,606.8800,607.9700,606.5500,607.4700,242.3140
1473967555,607.4700,607.4900,605.5000,607.3800,224.8248
1473971191,607.3800,607.5000,606.5100,607.0700,227.2390
1473974791,607.0700,607.4700,606.5100,606.9700,170.3271
1473978391,606.9700,607.3400,605.9200,607.1400,267.6206
1473981991,607.1400,607.5000,606.6200,607.4900,157.4177
1473985591,607.4900,607.4900,603.3300,606.0000,264.6970
1473989220,606.0000,607.3500,605.7100,607.1000,135.3391
1473992821,607.1000,607.4600,606.4000,607.4400,154.0340
1473996421,607.4400,607.4900,604.9600,605.4100,252.0197
1474000050,605.4100,606.4100,603.1500,606.3500,161.9990
1474003682,606.3500,606.9900,605.6500,606.7500,153.8883
1474007311,606.7500,606.9900,606.0000,606.6800,123.0495
1474010913,606.6800,606.9900,606.3400,606.9800,66.2398
1474014534,606.9800,607.5200,606.9600,607.2700,170.8216
1474018171,607.2700,607.3500,606.0800,606.1600,55.9977
1474021801,606.1600,606.2200,604.9100,605.9500,136.4922
1474025401,605.9500,606.5800,605.4000,606.5600,115.4239
1474029001,606.5600,606.5600,606.0900,606.4400,87.1737
1474032601,606.4400,607.9900,606.4300,607.9000,271.9468
1474036201,607.9000,608.1000,607.5500,607.7700,197.1541
1474039801,607.7700,607.8900,606.0600,606.3400,229.9568
1474043401,606.3400,606.5200,605.3400,605.6000,232.4312
1474047001,605.6000,606.5800,605.5900,606.3100,185.0964
1474050626,606.3100,606.7300,606.0100,606.7200,208.7776
1474054230,606.7200,607.7200,606.7100,607.2000,267.9430
1474057831,607.2000,607.6800,606.5100,607.1700,297.9421
1474061431,607.1700,607.8400,606.7300,607.8300,192.7041
1474065038,607.8300,607.9300,607.4200,607.7100,130.4882
1474068661,607.7100,607.9500,607.3000,607.7100,195.0108
1474072261,607.7100,608.3300,607.7100,608.2600,160.8618
1474075890,608.2600,608.8600,607.2100,607.2200,183.5966
1474079491,607.2200,607.3300,606.8700,607.3300,240.5823
1474083091,607.3300,607.3700,607.1800,607.3700,137.4041
1474086691,607.3700,608.0400,607.2500,607.8500,115.3995
1474090320,607.8500,608.3100,607.7500,608.2300,98.0213
1474093921,608.2300,608.8900,608.2200,608.4400,61.9659
1474097521,608.4400,608.5800,608.0200,608.4600,35.6643
1474101180,608.4600,608.5800,608.1000,608.1000,40.5074
1474104781,608.1000,608.3200,608.1000,608.3200,22.1605
1474108381,608.3200,608.5800,607.8500,608.4400,69.5454
1474111981,608.4400,608.4400,607.7100,607.7100,43.8159
1474115581,607.7100,608.2700,607.1000,607.8300,73.4420
1474119181,607.8300,607.8300,604.0000,606.4900,241.8711
1474122811,606.4900,606.4900,605.2700,605.4100,133.3630
1474126411,605.4100,605.7500,604.9600,605.2400,142.2891
1474130070,605.2400,606.2200,605.1500,605.8700,113.0364
1474133671,605.8700,606.8400,605.4400,606.8300,145.3346
1474137272,606.8300,607.6300,606.7400,607.3600,115.8533
1474140899,607.3600,608.3000,607.0400,608.2800,97.9965
1474144500,608.2800,608.9900,608.2800,608.9800,201.1868
1474148101,608.9800,608.9800,608.0200,608.2900,204.2821
1474151701,608.2900,608.3300,608.0200,608.1000,114.6277
1474155301,608.1000,608.2500,607.5400,607.6900,180.9500
1474158901,607.6900,608.0000,607.5400,607.9500,117.5709
1474162501,607.9500,608.1800,607.5700,608.1800,153.0749
1474166131,608.1800,608.3800,607.2200,607.8300,207.8122
1474169731,607.8300,607.8800,607.2800,607.5900,80.0122
1474173331,607.5900,607.7200,607.5200,607.7000,48.9968
1474176931,607.7000,607.7800,607.5000,607.5700,73.5443
1474180620,607.5700,607.6900,607.5700,607.6900,33.3470
1474184251,607.6900,607.6900,607.4100,607.6800,35.9490
1474187882,607.6800,607.6900,607.2200,607.6900,68.4937
1474191691,607.6900,607.7100,607.6600,607.7100,58.6083
1474195320,607.7100,608.9900,607.7000,608.9500,244.4453
1474198951,608.9500,609.4900,608.8800,609.4900,48.6568
